timestamp,canal,usuario,ip,transaction_id,tipo,cuenta,estado,valor
2025-05-13 08:05:29,api,user1,57.137.16.124,txn-0319,retirar,corriente,completada,3754859.04
2025-05-13 08:05:30,api,user45,21.6.207.162,txn-0320,retirar,corriente,completada,4412418.68
2025-05-13 08:05:31,web,user38,109.11.231.199,txn-0321,retirar,ahorros,completada,29762.38
2025-05-13 08:05:33,api,user4,11.156.240.250,txn-0323,transferir,corriente,completada,1741115.18
2025-05-13 08:05:34,mobile,user98,149.255.122.115,txn-0324,transferir,ahorros,completada,3505631.08
2025-05-13 08:05:35,mobile,user22,18.103.132.25,txn-0325,consignar,corriente,completada,1662030.19
2025-05-13 08:05:36,web,user20,208.133.204.180,txn-0326,transferir,ahorros,completada,3336510.02
2025-05-13 08:05:37,api,user28,69.27.13.205,txn-0327,consignar,ahorros,completada,280197.0
2025-05-13 08:05:38,api,user44,189.166.72.172,txn-0328,consignar,corriente,completada,3109519.96
2025-05-13 08:05:39,api,user10,186.107.181.219,txn-0329,consignar,ahorros,completada,345963.9
2025-05-13 08:05:40,mobile,user62,4.158.33.243,txn-0330,consignar,corriente,completada,3850353.74
2025-05-13 08:05:41,api,user36,103.224.16.86,txn-0331,retirar,corriente,completada,1112061.29
2025-05-13 08:05:42,web,user45,72.69.138.63,txn-0332,transferir,ahorros,completada,525277.43
2025-05-13 08:05:43,mobile,user1,64.39.236.209,txn-0333,transferir,corriente,completada,3533713.69
2025-05-13 08:05:44,api,user46,89.166.204.40,txn-0334,consignar,corriente,completada,3400852.86
2025-05-13 08:05:45,api,user68,142.114.192.37,txn-0335,transferir,corriente,completada,4263946.57
2025-05-13 08:05:46,api,user80,215.54.231.140,txn-0336,transferir,corriente,completada,1760761.95
2025-05-13 08:05:47,mobile,user24,24.19.122.156,txn-0337,consignar,corriente,completada,2886876.36
2025-05-13 08:05:49,api,user65,144.188.250.221,txn-0339,transferir,ahorros,completada,3273875.85
2025-05-13 08:05:50,web,user46,15.192.101.157,txn-0340,retirar,corriente,completada,759500.63
2025-05-13 08:05:51,mobile,user8,96.242.185.121,txn-0341,transferir,ahorros,completada,2420167.85
2025-05-13 08:05:53,mobile,user33,32.206.123.138,txn-0343,retirar,ahorros,completada,3044443.7
2025-05-13 08:05:54,api,user4,43.110.163.113,txn-0344,transferir,ahorros,completada,3180176.79
2025-05-13 08:05:55,api,user93,112.16.239.139,txn-0345,transferir,ahorros,completada,1043347.53
2025-05-13 08:05:56,api,user69,201.39.173.117,txn-0346,transferir,corriente,completada,3822515.34
2025-05-13 08:05:57,web,user87,2.250.255.129,txn-0347,retirar,ahorros,completada,3373784.63
2025-05-13 08:05:58,api,user5,123.44.179.3,txn-0348,consignar,ahorros,completada,191981.62
2025-05-13 08:05:59,mobile,user3,165.233.48.129,txn-0349,consignar,ahorros,completada,769827.22
2025-05-13 08:06:00,api,user64,152.241.128.93,txn-0350,consignar,ahorros,completada,2860838.33
2025-05-13 08:06:01,mobile,user99,81.177.114.199,txn-0351,transferir,ahorros,completada,320467.56
2025-05-13 08:06:02,web,user2,33.255.10.129,txn-0352,retirar,corriente,completada,1662578.8
2025-05-13 08:06:04,api,user94,48.9.128.184,txn-0354,transferir,corriente,completada,2615755.24
2025-05-13 08:06:05,api,user93,141.81.202.40,txn-0355,consignar,ahorros,completada,4437259.51
2025-05-13 08:06:06,api,user33,207.211.237.153,txn-0356,consignar,corriente,completada,3468012.59
2025-05-13 08:06:08,mobile,user57,155.48.153.77,txn-0358,transferir,ahorros,completada,3904009.73
2025-05-13 08:06:09,mobile,user19,220.27.85.78,txn-0359,consignar,corriente,completada,3473792.51
2025-05-13 08:06:10,api,user3,60.125.202.43,txn-0360,consignar,ahorros,completada,2941417.17
2025-05-13 08:06:11,web,user96,198.228.148.26,txn-0361,retirar,ahorros,completada,2185529.02
2025-05-13 08:06:12,mobile,user80,99.211.75.109,txn-0362,consignar,ahorros,completada,4926320.69
2025-05-13 08:06:13,api,user92,68.105.79.75,txn-0363,retirar,ahorros,completada,4966430.77
2025-05-13 08:06:14,web,user57,217.206.2.244,txn-0364,consignar,ahorros,completada,4071983.97
2025-05-13 08:06:15,api,user9,146.217.189.251,txn-0365,transferir,corriente,completada,4968511.06
2025-05-13 08:06:16,api,user16,83.189.7.37,txn-0366,retirar,corriente,completada,595293.71
2025-05-13 08:06:17,api,user49,74.230.21.162,txn-0367,consignar,corriente,completada,3002414.09
2025-05-13 08:06:18,api,user29,15.161.70.51,txn-0368,consignar,ahorros,completada,2001634.28
2025-05-13 08:06:19,api,user98,80.37.186.241,txn-0369,consignar,corriente,completada,4971202.14
2025-05-13 08:06:20,web,user48,189.215.232.108,txn-0370,transferir,corriente,completada,192835.19
2025-05-13 08:06:21,mobile,user92,3.225.206.237,txn-0371,retirar,corriente,completada,1731541.79
2025-05-13 08:06:22,mobile,user31,209.186.234.102,txn-0372,transferir,corriente,completada,3837595.76
2025-05-13 08:06:23,web,user69,36.45.46.26,txn-0373,consignar,ahorros,completada,1474787.22
2025-05-13 08:06:24,mobile,user31,181.133.85.191,txn-0374,transferir,corriente,completada,1234034.09
2025-05-13 08:06:26,api,user15,153.186.56.86,txn-0376,retirar,corriente,completada,3036623.48
2025-05-13 08:06:28,web,user100,13.136.181.69,txn-0378,transferir,corriente,completada,4277251.98
2025-05-13 08:06:29,web,user80,54.235.48.91,txn-0379,consignar,ahorros,completada,1210554.94
2025-05-13 08:06:30,mobile,user79,48.58.4.217,txn-0380,transferir,ahorros,completada,3734043.41
2025-05-13 08:06:31,api,user3,18.43.126.66,txn-0381,consignar,corriente,completada,1025878.06
2025-05-13 08:06:32,web,user51,222.12.29.212,txn-0382,retirar,ahorros,completada,4716573.18
2025-05-13 08:06:34,mobile,user11,123.42.164.4,txn-0384,consignar,corriente,completada,1179798.74
2025-05-13 08:06:35,api,user6,52.13.135.233,txn-0385,retirar,corriente,completada,1492599.25
2025-05-13 08:06:36,api,user85,195.31.244.38,txn-0386,transferir,corriente,completada,1257242.23
2025-05-13 08:06:38,web,user14,80.172.107.19,txn-0388,consignar,ahorros,completada,1836491.74
2025-05-13 08:06:39,web,user99,50.154.70.13,txn-0389,retirar,ahorros,completada,548519.08
2025-05-13 08:06:42,api,user38,207.251.48.27,txn-0392,retirar,ahorros,completada,2017098.91
2025-05-13 08:06:44,api,user84,216.89.149.201,txn-0394,consignar,corriente,completada,23832.88
2025-05-13 08:06:45,web,user81,121.111.22.155,txn-0395,retirar,corriente,completada,1491724.52
2025-05-13 08:06:46,api,user10,24.75.141.94,txn-0396,retirar,ahorros,completada,1004651.04
2025-05-13 08:06:47,api,user61,180.246.150.198,txn-0397,consignar,corriente,completada,270223.95
2025-05-13 08:06:48,web,user75,23.99.203.4,txn-0398,transferir,corriente,completada,4820517.88
2025-05-13 08:06:49,web,user68,202.140.14.140,txn-0399,transferir,ahorros,completada,265324.91
2025-05-13 08:06:50,mobile,user76,48.65.55.139,txn-0400,transferir,corriente,completada,1870658.66
2025-05-13 08:06:51,web,user19,12.109.72.93,txn-0401,retirar,corriente,completada,810012.17
2025-05-13 08:06:52,mobile,user42,219.134.27.207,txn-0402,retirar,corriente,completada,1656329.29
2025-05-13 08:06:54,api,user88,83.93.52.205,txn-0404,retirar,ahorros,completada,15216.0
2025-05-13 08:06:56,web,user21,4.162.255.74,txn-0406,consignar,corriente,completada,2794432.56
2025-05-13 08:06:57,mobile,user47,19.236.29.179,txn-0407,transferir,ahorros,completada,4730209.73
2025-05-13 08:06:58,web,user66,11.141.167.44,txn-0408,retirar,ahorros,completada,4323455.87
2025-05-13 08:06:59,web,user55,70.171.198.240,txn-0409,consignar,ahorros,completada,3631062.0
2025-05-13 08:07:01,mobile,user56,189.169.197.137,txn-0411,consignar,corriente,completada,1354078.09
2025-05-13 08:07:02,api,user94,104.197.178.58,txn-0412,retirar,ahorros,completada,3056128.02
2025-05-13 08:07:03,web,user34,164.183.239.247,txn-0413,consignar,corriente,completada,3946120.43
2025-05-13 08:07:04,mobile,user33,148.210.215.182,txn-0414,consignar,corriente,completada,67229.26
2025-05-13 08:07:05,api,user63,108.55.213.226,txn-0415,retirar,ahorros,completada,4136397.1
2025-05-13 08:07:06,api,user42,95.182.141.134,txn-0416,retirar,corriente,completada,3403615.11
2025-05-13 08:07:07,web,user96,119.214.211.132,txn-0417,transferir,ahorros,completada,1116182.42
2025-05-13 08:07:08,web,user93,47.130.73.99,txn-0418,transferir,corriente,completada,2596993.07
2025-05-13 08:07:09,api,user40,60.56.121.13,txn-0419,retirar,ahorros,completada,3555710.63
2025-05-13 08:07:10,api,user30,113.203.38.224,txn-0420,retirar,ahorros,completada,2332729.24
2025-05-13 08:07:11,api,user21,115.57.66.227,txn-0421,consignar,corriente,completada,1555508.93
2025-05-13 08:07:12,api,user19,181.225.54.71,txn-0422,transferir,ahorros,completada,4161763.39
2025-05-13 08:07:13,web,user24,130.253.143.115,txn-0423,transferir,ahorros,completada,544222.6
2025-05-13 08:07:14,api,user38,56.213.108.61,txn-0424,retirar,corriente,completada,1325378.03
2025-05-13 08:07:15,api,user95,114.111.166.64,txn-0425,retirar,corriente,completada,3166319.33
2025-05-13 08:07:16,api,user43,201.214.116.55,txn-0426,transferir,corriente,completada,1645158.25
2025-05-13 08:07:18,mobile,user45,114.28.5.239,txn-0428,transferir,ahorros,completada,1403709.8
2025-05-13 08:07:19,mobile,user1,189.196.197.146,txn-0429,retirar,corriente,completada,4622956.54
2025-05-13 08:07:20,api,user87,179.113.190.141,txn-0430,retirar,corriente,completada,4586930.43
2025-05-13 08:07:21,web,user53,162.123.249.225,txn-0431,consignar,ahorros,completada,3875310.01
2025-05-13 08:07:22,mobile,user55,159.178.56.108,txn-0432,consignar,ahorros,completada,1656402.88
2025-05-13 08:07:23,mobile,user75,151.249.29.214,txn-0433,transferir,ahorros,completada,4911191.27
2025-05-13 08:07:24,mobile,user6,165.139.161.2,txn-0434,consignar,ahorros,completada,3687448.13
2025-05-13 08:07:25,web,user86,6.154.64.12,txn-0435,retirar,ahorros,completada,3307727.53
2025-05-13 08:07:26,mobile,user91,207.219.9.116,txn-0436,transferir,corriente,completada,3917141.97
2025-05-13 08:07:27,web,user43,81.116.126.205,txn-0437,transferir,ahorros,completada,3144069.04
2025-05-13 08:07:28,web,user6,161.164.8.74,txn-0438,retirar,corriente,completada,3906009.82
2025-05-13 08:07:29,api,user25,170.224.80.177,txn-0439,retirar,ahorros,completada,3554190.59
2025-05-13 08:07:30,mobile,user9,50.239.72.74,txn-0440,retirar,ahorros,completada,1806993.78
2025-05-13 08:07:31,api,user48,70.67.6.201,txn-0441,retirar,ahorros,completada,2085113.41
2025-05-13 08:07:32,mobile,user89,87.84.159.43,txn-0442,consignar,ahorros,completada,2179737.69
2025-05-13 08:07:33,api,user26,185.79.242.156,txn-0443,consignar,corriente,completada,4725472.5
2025-05-13 08:07:34,mobile,user61,195.38.82.209,txn-0444,retirar,ahorros,completada,4339319.68
2025-05-13 08:07:35,mobile,user26,61.177.206.241,txn-0445,retirar,corriente,completada,3129720.84
2025-05-13 08:07:36,mobile,user11,181.156.149.250,txn-0446,consignar,ahorros,completada,444817.9
2025-05-13 08:07:37,web,user18,56.196.59.154,txn-0447,transferir,ahorros,completada,3180088.81
2025-05-13 08:07:38,mobile,user58,54.213.220.4,txn-0448,transferir,ahorros,completada,4815501.29
2025-05-13 08:07:39,api,user63,140.204.181.9,txn-0449,transferir,ahorros,completada,2136100.68
2025-05-13 08:07:40,mobile,user99,7.193.246.159,txn-0450,retirar,ahorros,completada,4133743.6
2025-05-13 08:07:41,mobile,user15,24.202.190.0,txn-0451,retirar,corriente,completada,4759898.46
2025-05-13 08:07:42,web,user86,111.255.231.4,txn-0452,transferir,ahorros,completada,2567273.5
2025-05-13 08:07:44,api,user85,177.203.155.48,txn-0454,consignar,corriente,completada,3038921.93
2025-05-13 08:07:46,mobile,user87,58.177.159.35,txn-0456,retirar,corriente,completada,633289.55
2025-05-13 08:07:47,web,user31,124.208.208.240,txn-0457,retirar,corriente,completada,3049555.86
2025-05-13 08:07:48,mobile,user59,64.226.82.159,txn-0458,transferir,ahorros,completada,3162050.72
2025-05-13 08:07:49,web,user9,117.60.152.36,txn-0459,consignar,corriente,completada,2095347.1
2025-05-13 08:07:50,web,user13,10.90.72.224,txn-0460,transferir,ahorros,completada,2943548.38
2025-05-13 08:07:51,web,user59,168.22.54.60,txn-0461,transferir,corriente,completada,1324325.15
2025-05-13 08:07:56,mobile,user20,105.128.64.0,txn-0466,retirar,corriente,completada,1083294.99
2025-05-13 08:07:57,mobile,user91,217.147.5.109,txn-0467,consignar,ahorros,completada,3969062.89
2025-05-13 08:07:58,mobile,user48,77.82.166.119,txn-0468,transferir,ahorros,completada,722720.35
2025-05-13 08:08:00,web,user87,188.107.186.213,txn-0470,retirar,corriente,completada,3775967.64
2025-05-13 08:08:01,mobile,user28,200.255.39.88,txn-0471,retirar,corriente,completada,1634289.27
2025-05-13 08:08:04,mobile,user10,147.84.241.156,txn-0474,transferir,ahorros,completada,4191488.96
2025-05-13 08:08:05,web,user62,48.0.129.235,txn-0475,transferir,corriente,completada,3104173.61
2025-05-13 08:08:07,api,user88,138.203.80.64,txn-0477,transferir,corriente,completada,1479648.96
2025-05-13 08:08:08,web,user22,55.191.174.134,txn-0478,transferir,corriente,completada,4719329.2
2025-05-13 08:08:09,web,user38,105.191.61.46,txn-0479,transferir,ahorros,completada,277362.71
2025-05-13 08:08:12,api,user14,144.222.49.93,txn-0482,retirar,ahorros,completada,4897999.95
2025-05-13 08:08:13,api,user26,93.130.82.156,txn-0483,retirar,corriente,completada,1380980.38
2025-05-13 08:08:14,mobile,user17,101.110.127.74,txn-0484,consignar,corriente,completada,2933809.26
2025-05-13 08:08:15,web,user33,137.71.51.245,txn-0485,retirar,corriente,completada,3022695.09
2025-05-13 08:08:16,web,user66,179.128.176.130,txn-0486,consignar,corriente,completada,2395163.96
2025-05-13 08:08:17,web,user87,171.228.80.151,txn-0487,transferir,corriente,completada,584153.02
2025-05-13 08:08:18,api,user80,180.35.88.121,txn-0488,consignar,ahorros,completada,813725.26
2025-05-13 08:08:20,mobile,user8,33.143.100.138,txn-0490,transferir,corriente,completada,221800.04
2025-05-13 08:08:21,web,user50,218.185.248.6,txn-0491,transferir,ahorros,completada,947244.55
2025-05-13 08:08:22,mobile,user75,204.1.110.210,txn-0492,retirar,corriente,completada,2334093.72
2025-05-13 08:08:24,web,user76,2.192.19.21,txn-0494,transferir,ahorros,completada,2022250.27
2025-05-13 08:08:25,mobile,user51,219.18.58.152,txn-0495,consignar,ahorros,completada,1236321.68
2025-05-13 08:08:26,api,user22,24.173.20.172,txn-0496,consignar,corriente,completada,1806529.02
2025-05-13 08:08:27,web,user44,82.239.111.122,txn-0497,transferir,corriente,completada,2525262.12
2025-05-13 08:08:28,web,user25,206.12.128.10,txn-0498,retirar,ahorros,completada,3545423.03
2025-05-13 08:08:29,api,user1,12.68.148.254,txn-0499,transferir,ahorros,completada,4348393.11
2025-05-13 08:08:30,mobile,user54,69.217.68.53,txn-0500,retirar,ahorros,completada,1892279.32
2025-05-13 08:08:31,mobile,user86,220.92.38.203,txn-0501,consignar,corriente,completada,3658005.71
2025-05-13 08:08:32,mobile,user88,115.109.245.127,txn-0502,consignar,corriente,completada,3034143.14
2025-05-13 08:08:33,web,user14,73.202.51.146,txn-0503,consignar,corriente,completada,757537.4
2025-05-13 08:08:34,web,user88,98.105.86.241,txn-0504,retirar,ahorros,completada,3209470.37
2025-05-13 08:08:35,mobile,user93,172.100.117.125,txn-0505,transferir,corriente,completada,4186214.7
2025-05-13 08:08:36,mobile,user71,32.107.42.75,txn-0506,transferir,corriente,completada,2083022.36
2025-05-13 08:08:37,web,user72,189.153.172.99,txn-0507,transferir,ahorros,completada,1218339.67
2025-05-13 08:08:38,mobile,user42,163.73.253.217,txn-0508,retirar,corriente,completada,2040064.96
2025-05-13 08:08:39,mobile,user62,51.100.228.82,txn-0509,consignar,corriente,completada,2186913.14
2025-05-13 08:08:40,web,user49,201.240.209.10,txn-0510,retirar,corriente,completada,1019561.56
2025-05-13 08:08:41,api,user81,57.149.240.157,txn-0511,consignar,ahorros,completada,1158699.24
2025-05-13 08:08:42,api,user1,4.131.20.5,txn-0512,transferir,ahorros,completada,1892886.57
2025-05-13 08:08:43,mobile,user64,108.111.69.241,txn-0513,retirar,corriente,completada,447907.65
2025-05-13 08:08:45,web,user49,87.63.219.24,txn-0515,retirar,ahorros,completada,4450186.22
2025-05-13 08:08:46,mobile,user78,109.162.235.189,txn-0516,transferir,corriente,completada,4477931.14
2025-05-13 08:08:47,api,user78,202.87.19.251,txn-0517,consignar,ahorros,completada,576045.25
2025-05-13 08:08:48,mobile,user66,138.130.137.99,txn-0518,transferir,ahorros,completada,1417859.14
2025-05-13 08:08:49,web,user15,79.85.52.26,txn-0519,transferir,corriente,completada,3616141.81
2025-05-13 08:08:50,api,user35,35.82.127.228,txn-0520,retirar,ahorros,completada,3404417.65
2025-05-13 08:08:51,web,user64,104.187.151.20,txn-0521,consignar,ahorros,completada,1850945.25
2025-05-13 08:08:53,api,user69,132.242.186.72,txn-0523,retirar,corriente,completada,3183580.65
2025-05-13 08:08:54,api,user17,177.166.238.212,txn-0524,retirar,ahorros,completada,1278163.93
2025-05-13 08:08:55,web,user41,44.254.94.146,txn-0525,consignar,ahorros,completada,647819.97
2025-05-13 08:08:56,mobile,user79,183.186.210.26,txn-0526,consignar,ahorros,completada,4702717.15
2025-05-13 08:08:57,web,user4,84.37.211.252,txn-0527,retirar,ahorros,completada,4810339.91
2025-05-13 08:08:58,web,user84,163.88.108.160,txn-0528,retirar,ahorros,completada,3344782.73
2025-05-13 08:08:59,web,user30,58.26.203.87,txn-0529,transferir,ahorros,completada,3652719.89
2025-05-13 08:09:00,web,user70,210.177.152.92,txn-0530,retirar,corriente,completada,4009905.76
2025-05-13 08:09:01,web,user17,20.60.242.122,txn-0531,consignar,corriente,completada,1088758.03
2025-05-13 08:09:02,mobile,user14,74.181.187.62,txn-0532,transferir,ahorros,completada,4850667.62
2025-05-13 08:09:03,web,user48,204.97.182.159,txn-0533,consignar,ahorros,completada,1393529.85
2025-05-13 08:09:04,api,user70,198.159.66.62,txn-0534,transferir,ahorros,completada,3792451.73
2025-05-13 08:09:05,api,user94,128.129.245.174,txn-0535,transferir,ahorros,completada,4816150.74
2025-05-13 08:09:07,mobile,user11,104.112.177.216,txn-0537,retirar,ahorros,completada,1584453.49
2025-05-13 08:09:08,api,user47,16.109.167.201,txn-0538,consignar,ahorros,completada,3714951.2
2025-05-13 08:09:09,web,user94,73.150.172.191,txn-0539,transferir,corriente,completada,4820351.83
2025-05-13 08:09:10,mobile,user4,148.1.26.89,txn-0540,consignar,ahorros,completada,3269813.86
2025-05-13 08:09:11,mobile,user52,94.10.48.171,txn-0541,retirar,corriente,completada,2098065.58
2025-05-13 08:09:12,api,user58,135.254.221.174,txn-0542,transferir,ahorros,completada,3663471.87
2025-05-13 08:09:13,mobile,user53,75.102.78.107,txn-0543,consignar,corriente,completada,2381034.33
2025-05-13 08:09:14,web,user27,113.37.93.96,txn-0544,transferir,corriente,completada,4207752.16
2025-05-13 08:09:16,mobile,user16,44.222.64.114,txn-0546,retirar,ahorros,completada,4249676.84
2025-05-13 08:09:17,web,user87,132.94.58.52,txn-0547,transferir,ahorros,completada,2523082.4
2025-05-13 08:09:18,api,user62,219.37.30.90,txn-0548,retirar,ahorros,completada,1025318.09
2025-05-13 08:09:19,mobile,user94,182.163.178.23,txn-0549,consignar,corriente,completada,3165094.61
2025-05-13 08:09:20,api,user64,133.98.222.160,txn-0550,retirar,ahorros,completada,2919154.21
2025-05-13 08:09:21,web,user69,170.122.204.113,txn-0551,transferir,ahorros,completada,2003799.64
2025-05-13 08:09:22,api,user94,15.248.215.235,txn-0552,transferir,ahorros,completada,1105136.71
2025-05-13 08:09:23,mobile,user5,218.152.182.214,txn-0553,retirar,ahorros,completada,1811967.16
2025-05-13 08:09:24,web,user60,169.15.209.18,txn-0554,retirar,corriente,completada,232733.96
2025-05-13 08:09:25,web,user46,136.230.0.223,txn-0555,retirar,ahorros,completada,4957778.19
2025-05-13 08:09:26,web,user100,3.18.250.251,txn-0556,transferir,ahorros,completada,1329609.11
2025-05-13 08:09:27,web,user69,52.46.109.45,txn-0557,retirar,ahorros,completada,3038082.37
2025-05-13 08:09:28,mobile,user20,135.143.105.247,txn-0558,retirar,corriente,completada,1215748.88
2025-05-13 08:09:29,web,user87,68.140.77.48,txn-0559,consignar,corriente,completada,3399117.08
2025-05-13 08:09:31,api,user88,143.32.207.17,txn-0561,consignar,corriente,completada,3806419.86
2025-05-13 08:09:32,api,user68,16.227.216.78,txn-0562,retirar,corriente,completada,1028913.81
2025-05-13 08:09:33,web,user84,36.199.66.34,txn-0563,consignar,ahorros,completada,2736622.76
2025-05-13 08:09:34,mobile,user30,52.199.94.16,txn-0564,retirar,corriente,completada,3951403.09
2025-05-13 08:09:35,mobile,user100,210.20.151.121,txn-0565,transferir,ahorros,completada,864940.41
2025-05-13 08:09:36,api,user14,15.96.15.66,txn-0566,consignar,corriente,completada,4528760.79
2025-05-13 08:09:38,mobile,user51,166.66.85.109,txn-0568,retirar,ahorros,completada,3877805.18
2025-05-13 08:09:40,mobile,user48,210.227.214.111,txn-0570,retirar,corriente,completada,221581.85
2025-05-13 08:09:41,api,user74,207.85.139.49,txn-0571,transferir,ahorros,completada,3175562.15
2025-05-13 08:09:42,api,user56,126.138.11.9,txn-0572,transferir,ahorros,completada,3619528.89
2025-05-13 08:09:44,mobile,user2,163.243.21.183,txn-0574,retirar,corriente,completada,999705.42
2025-05-13 08:09:45,mobile,user91,91.104.201.149,txn-0575,retirar,ahorros,completada,1508288.51
2025-05-13 08:09:46,mobile,user72,181.232.121.112,txn-0576,consignar,ahorros,completada,2216447.76
2025-05-13 08:09:47,api,user76,6.217.7.165,txn-0577,retirar,corriente,completada,1470671.66
2025-05-13 08:09:48,web,user12,16.173.174.237,txn-0578,retirar,corriente,completada,3263932.59
2025-05-13 08:09:49,api,user19,75.31.124.37,txn-0579,transferir,corriente,completada,740872.42
2025-05-13 08:09:50,web,user27,93.232.193.168,txn-0580,transferir,corriente,completada,4996641.38
2025-05-13 08:09:51,mobile,user23,126.236.245.194,txn-0581,consignar,corriente,completada,4962297.34
2025-05-13 08:09:52,web,user56,108.82.161.35,txn-0582,transferir,corriente,completada,2673509.15
2025-05-13 08:09:53,mobile,user94,38.8.220.138,txn-0583,transferir,ahorros,completada,2077397.73
2025-05-13 08:09:54,web,user62,156.128.243.41,txn-0584,retirar,corriente,completada,1663947.93
2025-05-13 08:09:55,api,user51,36.71.163.194,txn-0585,consignar,ahorros,completada,2018707.58
2025-05-13 08:09:56,api,user23,58.209.186.250,txn-0586,consignar,ahorros,completada,4430735.52
2025-05-13 08:09:57,mobile,user25,181.165.243.153,txn-0587,consignar,corriente,completada,1549989.56
2025-05-13 08:09:58,mobile,user16,103.220.81.70,txn-0588,retirar,ahorros,completada,1441371.29
2025-05-13 08:09:59,api,user26,25.252.194.89,txn-0589,consignar,ahorros,completada,4808512.11
2025-05-13 08:10:00,api,user25,214.34.30.209,txn-0590,retirar,ahorros,completada,400028.54
2025-05-13 08:10:01,mobile,user41,191.251.15.78,txn-0591,consignar,ahorros,completada,3216448.5
2025-05-13 08:10:02,mobile,user23,45.234.226.37,txn-0592,consignar,ahorros,completada,2655293.24
2025-05-13 08:10:03,web,user26,103.181.162.190,txn-0593,consignar,ahorros,completada,4551211.85
2025-05-13 08:10:04,api,user11,80.52.223.220,txn-0594,retirar,ahorros,completada,747190.68
2025-05-13 08:10:05,api,user6,183.163.237.225,txn-0595,transferir,ahorros,completada,837545.12
2025-05-13 08:10:06,mobile,user56,51.247.241.253,txn-0596,transferir,ahorros,completada,3094433.73
2025-05-13 08:10:07,web,user89,138.66.236.12,txn-0597,transferir,corriente,completada,1671864.17
2025-05-13 08:10:08,api,user78,175.184.90.101,txn-0598,retirar,corriente,completada,3096399.08
2025-05-13 08:10:09,web,user20,217.192.179.208,txn-0599,transferir,corriente,completada,2327522.72
2025-05-13 08:10:10,web,user5,155.67.89.161,txn-0600,retirar,corriente,completada,624754.32
2025-05-13 08:10:11,mobile,user95,20.174.183.36,txn-0601,consignar,corriente,completada,2507731.24
2025-05-13 08:10:12,api,user52,62.114.193.220,txn-0602,transferir,corriente,completada,4707633.03
2025-05-13 08:10:13,web,user95,42.90.42.198,txn-0603,consignar,corriente,completada,1714661.08
2025-05-13 08:10:14,mobile,user67,221.169.130.253,txn-0604,transferir,ahorros,completada,4787623.66
2025-05-13 08:10:15,web,user58,61.119.86.111,txn-0605,consignar,corriente,completada,991792.35
2025-05-13 08:10:16,web,user7,23.55.255.246,txn-0606,consignar,ahorros,completada,2166759.58
2025-05-13 08:10:17,mobile,user45,90.101.232.230,txn-0607,consignar,ahorros,completada,3025137.71
2025-05-13 08:10:18,api,user73,6.163.179.94,txn-0608,retirar,corriente,completada,149630.5
2025-05-13 08:10:19,mobile,user95,109.191.173.208,txn-0609,retirar,ahorros,completada,843381.26
2025-05-13 08:10:20,web,user83,205.148.131.162,txn-0610,consignar,corriente,completada,4505863.02
2025-05-13 08:10:21,mobile,user37,54.249.141.34,txn-0611,transferir,ahorros,completada,4804421.69
2025-05-13 08:10:24,mobile,user17,83.12.238.28,txn-0614,transferir,ahorros,completada,1834886.64
2025-05-13 08:10:25,web,user3,114.244.95.43,txn-0615,retirar,corriente,completada,4336156.62
2025-05-13 08:10:26,api,user62,145.187.31.45,txn-0616,transferir,ahorros,completada,1824374.99
2025-05-13 08:10:27,mobile,user60,120.60.136.168,txn-0617,consignar,ahorros,completada,1515312.59
2025-05-13 08:10:28,mobile,user96,20.66.52.114,txn-0618,consignar,ahorros,completada,1121311.13
2025-05-13 08:10:30,web,user59,14.112.30.52,txn-0620,retirar,corriente,completada,3735275.29
2025-05-13 08:10:31,web,user33,35.6.216.250,txn-0621,consignar,corriente,completada,93041.13
2025-05-13 08:10:32,web,user58,78.169.97.125,txn-0622,retirar,ahorros,completada,2253598.52
2025-05-13 08:10:33,web,user78,209.148.27.98,txn-0623,consignar,corriente,completada,2188673.18
2025-05-13 08:10:34,web,user33,41.90.204.189,txn-0624,consignar,corriente,completada,3090315.82
2025-05-13 08:10:35,mobile,user88,93.53.181.60,txn-0625,consignar,ahorros,completada,4033065.88
2025-05-13 08:10:36,web,user92,111.228.192.144,txn-0626,consignar,corriente,completada,4391490.67
2025-05-13 08:10:37,api,user80,63.243.22.80,txn-0627,consignar,corriente,completada,4859188.3
2025-05-13 08:10:38,web,user59,55.25.207.240,txn-0628,transferir,corriente,completada,45412.33
2025-05-13 08:10:39,mobile,user96,214.238.178.168,txn-0629,retirar,ahorros,completada,1271653.57
2025-05-13 08:10:40,api,user77,204.167.162.31,txn-0630,transferir,ahorros,completada,4576594.83
2025-05-13 08:10:41,mobile,user63,37.186.21.5,txn-0631,transferir,corriente,completada,2727981.24
2025-05-13 08:10:42,web,user93,41.90.61.83,txn-0632,consignar,corriente,completada,546694.91
2025-05-13 08:10:45,api,user40,29.13.56.138,txn-0635,consignar,corriente,completada,2836720.04
2025-05-13 08:10:47,web,user82,41.4.236.87,txn-0637,transferir,corriente,completada,1959582.28
2025-05-13 08:10:48,web,user59,128.47.157.182,txn-0638,transferir,ahorros,completada,1765530.81
2025-05-13 08:10:49,mobile,user59,97.161.194.226,txn-0639,consignar,ahorros,completada,1629551.09
2025-05-13 08:10:51,mobile,user27,163.59.50.159,txn-0641,consignar,corriente,completada,2763125.2
2025-05-13 08:10:52,mobile,user67,146.178.146.79,txn-0642,consignar,ahorros,completada,3315029.98
