timestamp,canal,usuario,ip,transaction_id,tipo,cuenta,estado,valor,nivel_log,direction,operation,status_code,latency_ms,user_id,modulo,resultado_validación,motivo_fallo,módulo,verificaciones_realizadas
2025-05-13 08:03:46,,,38.235.178.34,txn-0226,,,,,,,,,,user49,,Aprobada,,api,"['blacklist', 'token', 'geolocalización']"
2025-05-13 08:03:51,,,38.235.178.34,txn-0226,,,,,INFO,request,consignar,200.0,,user49,api,,,,
2025-05-13 08:03:52,,,38.235.178.34,txn-0226,,,,,INFO,response,consignar,200.0,133.0,user49,api,,,,
2025-05-13 08:03:56,api,user49,38.235.178.34,txn-0226,consignar,ahorros,completada,4640580.8,,,,,,,,,,,
2025-05-13 08:03:47,,,75.185.244.141,txn-0227,,,,,,,,,,user35,,Aprobada,,web,['token']
2025-05-13 08:03:52,,,75.185.244.141,txn-0227,,,,,INFO,request,retirar,200.0,,user35,web,,,,
2025-05-13 08:03:53,,,75.185.244.141,txn-0227,,,,,INFO,response,retirar,200.0,101.0,user35,web,,,,
2025-05-13 08:03:57,web,user35,75.185.244.141,txn-0227,retirar,ahorros,completada,3157240.52,,,,,,,,,,,
2025-05-13 08:03:48,,,96.34.7.1,txn-0228,,,,,,,,,,user31,,Aprobada,,web,"['token', 'geolocalización']"
2025-05-13 08:03:53,,,96.34.7.1,txn-0228,,,,,INFO,request,transferir,200.0,,user31,web,,,,
2025-05-13 08:03:54,,,96.34.7.1,txn-0228,,,,,INFO,response,transferir,200.0,204.0,user31,web,,,,
2025-05-13 08:03:58,web,user31,96.34.7.1,txn-0228,transferir,corriente,completada,1767111.29,,,,,,,,,,,
2025-05-13 08:03:49,,,139.217.158.140,txn-0229,,,,,,,,,,user95,,Aprobada,,mobile,"['frecuencia', 'geolocalización']"
2025-05-13 08:03:54,,,139.217.158.140,txn-0229,,,,,INFO,request,retirar,200.0,,user95,mobile,,,,
2025-05-13 08:03:55,,,139.217.158.140,txn-0229,,,,,INFO,response,retirar,200.0,274.0,user95,mobile,,,,
2025-05-13 08:03:59,mobile,user95,139.217.158.140,txn-0229,retirar,ahorros,completada,4166333.19,,,,,,,,,,,
2025-05-13 08:03:50,,,38.252.104.105,txn-0230,,,,,,,,,,user21,,Aprobada,,api,['geolocalización']
2025-05-13 08:03:55,,,38.252.104.105,txn-0230,,,,,INFO,request,consignar,200.0,,user21,api,,,,
2025-05-13 08:03:56,,,38.252.104.105,txn-0230,,,,,INFO,response,consignar,200.0,221.0,user21,api,,,,
2025-05-13 08:04:00,api,user21,38.252.104.105,txn-0230,consignar,corriente,completada,165125.42,,,,,,,,,,,
2025-05-13 08:03:51,,,109.240.153.9,txn-0231,,,,,,,,,,user81,,Aprobada,,api,"['token', 'blacklist']"
2025-05-13 08:03:56,,,109.240.153.9,txn-0231,,,,,INFO,request,transferir,200.0,,user81,api,,,,
2025-05-13 08:03:57,,,109.240.153.9,txn-0231,,,,,INFO,response,transferir,200.0,99.0,user81,api,,,,
2025-05-13 08:04:01,api,user81,109.240.153.9,txn-0231,transferir,ahorros,completada,1378279.13,,,,,,,,,,,
2025-05-13 08:03:52,,,217.70.188.25,txn-0232,,,,,,,,,,user15,,Aprobada,,api,['frecuencia']
2025-05-13 08:03:57,,,217.70.188.25,txn-0232,,,,,INFO,request,retirar,200.0,,user15,api,,,,
2025-05-13 08:03:58,,,217.70.188.25,txn-0232,,,,,INFO,response,retirar,200.0,201.0,user15,api,,,,
2025-05-13 08:04:02,api,user15,217.70.188.25,txn-0232,retirar,ahorros,completada,4626098.65,,,,,,,,,,,
2025-05-13 08:03:53,,,154.115.22.124,txn-0233,,,,,,,,,,user50,,Aprobada,,mobile,['frecuencia']
2025-05-13 08:03:58,,,154.115.22.124,txn-0233,,,,,INFO,request,retirar,200.0,,user50,mobile,,,,
2025-05-13 08:03:59,,,154.115.22.124,txn-0233,,,,,INFO,response,retirar,200.0,158.0,user50,mobile,,,,
2025-05-13 08:04:03,mobile,user50,154.115.22.124,txn-0233,retirar,ahorros,completada,4421092.26,,,,,,,,,,,
2025-05-13 08:03:54,,,189.204.39.174,txn-0234,,,,,,,,,,user94,,Aprobada,,web,"['frecuencia', 'token', 'geolocalización']"
2025-05-13 08:03:59,,,189.204.39.174,txn-0234,,,,,INFO,request,transferir,200.0,,user94,web,,,,
2025-05-13 08:04:00,,,189.204.39.174,txn-0234,,,,,INFO,response,transferir,200.0,146.0,user94,web,,,,
2025-05-13 08:04:04,web,user94,189.204.39.174,txn-0234,transferir,ahorros,completada,4769206.14,,,,,,,,,,,
2025-05-13 08:03:55,,,32.196.137.23,txn-0235,,,,,,,,,,user66,,Aprobada,,mobile,"['token', 'frecuencia', 'geolocalización']"
2025-05-13 08:04:00,,,32.196.137.23,txn-0235,,,,,INFO,request,consignar,200.0,,user66,mobile,,,,
2025-05-13 08:04:01,,,32.196.137.23,txn-0235,,,,,INFO,response,consignar,200.0,157.0,user66,mobile,,,,
2025-05-13 08:04:05,mobile,user66,32.196.137.23,txn-0235,consignar,corriente,completada,3711211.69,,,,,,,,,,,
2025-05-13 08:03:56,,,136.150.69.29,txn-0236,,,,,,,,,,user33,,Aprobada,,mobile,"['blacklist', 'geolocalización', 'frecuencia']"
2025-05-13 08:04:01,,,136.150.69.29,txn-0236,,,,,INFO,request,consignar,200.0,,user33,mobile,,,,
2025-05-13 08:04:02,,,136.150.69.29,txn-0236,,,,,INFO,response,consignar,200.0,70.0,user33,mobile,,,,
2025-05-13 08:04:06,mobile,user33,136.150.69.29,txn-0236,consignar,corriente,completada,939005.06,,,,,,,,,,,
2025-05-13 08:03:57,,,220.166.126.253,txn-0237,,,,,,,,,,user66,,Aprobada,,mobile,"['geolocalización', 'blacklist', 'token']"
2025-05-13 08:04:02,,,220.166.126.253,txn-0237,,,,,INFO,request,transferir,200.0,,user66,mobile,,,,
2025-05-13 08:04:03,,,220.166.126.253,txn-0237,,,,,INFO,response,transferir,200.0,285.0,user66,mobile,,,,
2025-05-13 08:04:07,mobile,user66,220.166.126.253,txn-0237,transferir,corriente,completada,175131.36,,,,,,,,,,,
2025-05-13 08:03:58,,,216.210.97.7,txn-0238,,,,,,,,,,user32,,Aprobada,,web,['geolocalización']
2025-05-13 08:04:03,,,216.210.97.7,txn-0238,,,,,INFO,request,consignar,200.0,,user32,web,,,,
2025-05-13 08:04:04,,,216.210.97.7,txn-0238,,,,,INFO,response,consignar,200.0,221.0,user32,web,,,,
2025-05-13 08:04:08,web,user32,216.210.97.7,txn-0238,consignar,ahorros,completada,1753635.44,,,,,,,,,,,
2025-05-13 08:03:59,,,131.130.87.235,txn-0239,,,,,,,,,,user34,,Aprobada,,web,['blacklist']
2025-05-13 08:04:04,,,131.130.87.235,txn-0239,,,,,INFO,request,transferir,200.0,,user34,web,,,,
2025-05-13 08:04:05,,,131.130.87.235,txn-0239,,,,,INFO,response,transferir,200.0,210.0,user34,web,,,,
2025-05-13 08:04:09,web,user34,131.130.87.235,txn-0239,transferir,corriente,completada,2542471.57,,,,,,,,,,,
2025-05-13 08:04:00,,,171.187.131.60,txn-0240,,,,,,,,,,user89,,Aprobada,,api,"['geolocalización', 'frecuencia', 'blacklist']"
2025-05-13 08:04:05,,,171.187.131.60,txn-0240,,,,,INFO,request,consignar,200.0,,user89,api,,,,
2025-05-13 08:04:06,,,171.187.131.60,txn-0240,,,,,INFO,response,consignar,200.0,122.0,user89,api,,,,
2025-05-13 08:04:10,api,user89,171.187.131.60,txn-0240,consignar,ahorros,completada,1275495.77,,,,,,,,,,,
2025-05-13 08:04:01,,,130.163.184.22,txn-0241,,,,,,,,,,user51,,Rechazada,Token inválido,mobile,"['frecuencia', 'blacklist']"
2025-05-13 08:04:02,,,83.212.50.96,txn-0242,,,,,,,,,,user29,,Aprobada,,web,"['token', 'blacklist', 'geolocalización']"
2025-05-13 08:04:07,,,83.212.50.96,txn-0242,,,,,INFO,request,consignar,200.0,,user29,web,,,,
2025-05-13 08:04:08,,,83.212.50.96,txn-0242,,,,,INFO,response,consignar,200.0,69.0,user29,web,,,,
2025-05-13 08:04:12,web,user29,83.212.50.96,txn-0242,consignar,ahorros,completada,4618648.79,,,,,,,,,,,
2025-05-13 08:04:03,,,211.18.37.111,txn-0243,,,,,,,,,,user47,,Aprobada,,api,['geolocalización']
2025-05-13 08:04:08,,,211.18.37.111,txn-0243,,,,,INFO,request,retirar,200.0,,user47,api,,,,
2025-05-13 08:04:09,,,211.18.37.111,txn-0243,,,,,INFO,response,retirar,200.0,292.0,user47,api,,,,
2025-05-13 08:04:13,api,user47,211.18.37.111,txn-0243,retirar,corriente,completada,1219326.68,,,,,,,,,,,
2025-05-13 08:04:04,,,159.101.253.163,txn-0244,,,,,,,,,,user30,,Aprobada,,mobile,"['geolocalización', 'blacklist']"
2025-05-13 08:04:09,,,159.101.253.163,txn-0244,,,,,INFO,request,retirar,200.0,,user30,mobile,,,,
2025-05-13 08:04:10,,,159.101.253.163,txn-0244,,,,,INFO,response,retirar,200.0,66.0,user30,mobile,,,,
2025-05-13 08:04:14,mobile,user30,159.101.253.163,txn-0244,retirar,corriente,completada,4311311.35,,,,,,,,,,,
2025-05-13 08:04:05,,,207.17.222.251,txn-0245,,,,,,,,,,user56,,Aprobada,,api,"['token', 'geolocalización']"
2025-05-13 08:04:10,,,207.17.222.251,txn-0245,,,,,INFO,request,transferir,200.0,,user56,api,,,,
2025-05-13 08:04:11,,,207.17.222.251,txn-0245,,,,,INFO,response,transferir,200.0,281.0,user56,api,,,,
2025-05-13 08:04:15,api,user56,207.17.222.251,txn-0245,transferir,ahorros,completada,4619124.8,,,,,,,,,,,
2025-05-13 08:04:06,,,26.220.186.38,txn-0246,,,,,,,,,,user7,,Aprobada,,web,"['blacklist', 'frecuencia']"
2025-05-13 08:04:11,,,26.220.186.38,txn-0246,,,,,INFO,request,consignar,200.0,,user7,web,,,,
2025-05-13 08:04:12,,,26.220.186.38,txn-0246,,,,,INFO,response,consignar,200.0,65.0,user7,web,,,,
2025-05-13 08:04:16,web,user7,26.220.186.38,txn-0246,consignar,ahorros,completada,3368546.41,,,,,,,,,,,
2025-05-13 08:04:07,,,51.238.97.61,txn-0247,,,,,,,,,,user38,,Aprobada,,web,['blacklist']
2025-05-13 08:04:12,,,51.238.97.61,txn-0247,,,,,INFO,request,consignar,200.0,,user38,web,,,,
2025-05-13 08:04:13,,,51.238.97.61,txn-0247,,,,,INFO,response,consignar,200.0,58.0,user38,web,,,,
2025-05-13 08:04:17,web,user38,51.238.97.61,txn-0247,consignar,ahorros,completada,1625491.66,,,,,,,,,,,
2025-05-13 08:04:08,,,211.182.205.67,txn-0248,,,,,,,,,,user50,,Aprobada,,api,"['geolocalización', 'token']"
2025-05-13 08:04:13,,,211.182.205.67,txn-0248,,,,,INFO,request,retirar,200.0,,user50,api,,,,
2025-05-13 08:04:14,,,211.182.205.67,txn-0248,,,,,INFO,response,retirar,200.0,156.0,user50,api,,,,
2025-05-13 08:04:18,api,user50,211.182.205.67,txn-0248,retirar,ahorros,completada,3231587.58,,,,,,,,,,,
2025-05-13 08:04:09,,,197.51.3.170,txn-0249,,,,,,,,,,user73,,Aprobada,,web,"['geolocalización', 'blacklist']"
2025-05-13 08:04:14,,,197.51.3.170,txn-0249,,,,,INFO,request,retirar,200.0,,user73,web,,,,
2025-05-13 08:04:15,,,197.51.3.170,txn-0249,,,,,INFO,response,retirar,200.0,171.0,user73,web,,,,
2025-05-13 08:04:19,web,user73,197.51.3.170,txn-0249,retirar,ahorros,completada,4428300.15,,,,,,,,,,,
2025-05-13 08:04:10,,,218.149.157.156,txn-0250,,,,,,,,,,user62,,Aprobada,,api,"['geolocalización', 'frecuencia']"
2025-05-13 08:04:15,,,218.149.157.156,txn-0250,,,,,ERROR,request,consignar,500.0,,user62,api,,,,
2025-05-13 08:04:11,,,122.138.195.190,txn-0251,,,,,,,,,,user34,,Aprobada,,mobile,"['frecuencia', 'blacklist']"
2025-05-13 08:04:16,,,122.138.195.190,txn-0251,,,,,INFO,request,consignar,200.0,,user34,mobile,,,,
2025-05-13 08:04:17,,,122.138.195.190,txn-0251,,,,,INFO,response,consignar,200.0,97.0,user34,mobile,,,,
2025-05-13 08:04:21,mobile,user34,122.138.195.190,txn-0251,consignar,ahorros,completada,3802396.9,,,,,,,,,,,
2025-05-13 08:04:12,,,12.123.52.254,txn-0252,,,,,,,,,,user51,,Aprobada,,mobile,"['blacklist', 'geolocalización', 'token']"
2025-05-13 08:04:17,,,12.123.52.254,txn-0252,,,,,ERROR,request,retirar,500.0,,user51,mobile,,,,
2025-05-13 08:04:13,,,29.193.196.131,txn-0253,,,,,,,,,,user9,,Rechazada,Límite diario excedido,api,['geolocalización']
2025-05-13 08:04:14,,,221.13.111.224,txn-0254,,,,,,,,,,user23,,Aprobada,,web,['blacklist']
2025-05-13 08:04:19,,,221.13.111.224,txn-0254,,,,,INFO,request,consignar,200.0,,user23,web,,,,
2025-05-13 08:04:20,,,221.13.111.224,txn-0254,,,,,INFO,response,consignar,200.0,89.0,user23,web,,,,
2025-05-13 08:04:24,web,user23,221.13.111.224,txn-0254,consignar,ahorros,completada,989113.0,,,,,,,,,,,
2025-05-13 08:04:15,,,170.133.121.227,txn-0255,,,,,,,,,,user57,,Aprobada,,web,"['blacklist', 'geolocalización', 'token']"
2025-05-13 08:04:20,,,170.133.121.227,txn-0255,,,,,INFO,request,consignar,200.0,,user57,web,,,,
2025-05-13 08:04:21,,,170.133.121.227,txn-0255,,,,,INFO,response,consignar,200.0,147.0,user57,web,,,,
2025-05-13 08:04:25,web,user57,170.133.121.227,txn-0255,consignar,corriente,completada,741990.45,,,,,,,,,,,
2025-05-13 08:04:16,,,130.65.7.191,txn-0256,,,,,,,,,,user43,,Aprobada,,web,"['geolocalización', 'frecuencia']"
2025-05-13 08:04:21,,,130.65.7.191,txn-0256,,,,,INFO,request,transferir,200.0,,user43,web,,,,
2025-05-13 08:04:22,,,130.65.7.191,txn-0256,,,,,INFO,response,transferir,200.0,58.0,user43,web,,,,
2025-05-13 08:04:26,web,user43,130.65.7.191,txn-0256,transferir,ahorros,completada,339412.32,,,,,,,,,,,
2025-05-13 08:04:17,,,194.155.76.232,txn-0257,,,,,,,,,,user24,,Aprobada,,web,"['geolocalización', 'token', 'frecuencia']"
2025-05-13 08:04:22,,,194.155.76.232,txn-0257,,,,,INFO,request,transferir,200.0,,user24,web,,,,
2025-05-13 08:04:23,,,194.155.76.232,txn-0257,,,,,INFO,response,transferir,200.0,136.0,user24,web,,,,
2025-05-13 08:04:27,web,user24,194.155.76.232,txn-0257,transferir,ahorros,completada,1527285.44,,,,,,,,,,,
2025-05-13 08:04:18,,,124.168.254.195,txn-0258,,,,,,,,,,user100,,Aprobada,,mobile,['geolocalización']
2025-05-13 08:04:23,,,124.168.254.195,txn-0258,,,,,INFO,request,retirar,200.0,,user100,mobile,,,,
2025-05-13 08:04:24,,,124.168.254.195,txn-0258,,,,,INFO,response,retirar,200.0,131.0,user100,mobile,,,,
2025-05-13 08:04:28,mobile,user100,124.168.254.195,txn-0258,retirar,ahorros,completada,2852294.86,,,,,,,,,,,
2025-05-13 08:04:19,,,77.221.234.231,txn-0259,,,,,,,,,,user58,,Aprobada,,web,['geolocalización']
2025-05-13 08:04:24,,,77.221.234.231,txn-0259,,,,,INFO,request,consignar,200.0,,user58,web,,,,
2025-05-13 08:04:25,,,77.221.234.231,txn-0259,,,,,INFO,response,consignar,200.0,289.0,user58,web,,,,
2025-05-13 08:04:29,web,user58,77.221.234.231,txn-0259,consignar,ahorros,completada,1118042.62,,,,,,,,,,,
2025-05-13 08:04:20,,,165.20.79.200,txn-0260,,,,,,,,,,user46,,Aprobada,,web,"['blacklist', 'token', 'geolocalización']"
2025-05-13 08:04:25,,,165.20.79.200,txn-0260,,,,,INFO,request,retirar,200.0,,user46,web,,,,
2025-05-13 08:04:26,,,165.20.79.200,txn-0260,,,,,INFO,response,retirar,200.0,201.0,user46,web,,,,
2025-05-13 08:04:30,web,user46,165.20.79.200,txn-0260,retirar,ahorros,completada,4814374.48,,,,,,,,,,,
2025-05-13 08:04:21,,,27.117.170.169,txn-0261,,,,,,,,,,user60,,Aprobada,,mobile,['geolocalización']
2025-05-13 08:04:26,,,27.117.170.169,txn-0261,,,,,INFO,request,consignar,200.0,,user60,mobile,,,,
2025-05-13 08:04:27,,,27.117.170.169,txn-0261,,,,,INFO,response,consignar,200.0,58.0,user60,mobile,,,,
2025-05-13 08:04:31,mobile,user60,27.117.170.169,txn-0261,consignar,ahorros,completada,261107.78,,,,,,,,,,,
2025-05-13 08:04:22,,,130.110.162.237,txn-0262,,,,,,,,,,user31,,Aprobada,,web,['frecuencia']
2025-05-13 08:04:27,,,130.110.162.237,txn-0262,,,,,INFO,request,consignar,200.0,,user31,web,,,,
2025-05-13 08:04:28,,,130.110.162.237,txn-0262,,,,,INFO,response,consignar,200.0,145.0,user31,web,,,,
2025-05-13 08:04:32,web,user31,130.110.162.237,txn-0262,consignar,ahorros,completada,2773388.1,,,,,,,,,,,
2025-05-13 08:04:23,,,92.13.5.207,txn-0263,,,,,,,,,,user18,,Aprobada,,api,"['blacklist', 'token', 'geolocalización']"
2025-05-13 08:04:28,,,92.13.5.207,txn-0263,,,,,INFO,request,consignar,200.0,,user18,api,,,,
2025-05-13 08:04:29,,,92.13.5.207,txn-0263,,,,,INFO,response,consignar,200.0,70.0,user18,api,,,,
2025-05-13 08:04:33,api,user18,92.13.5.207,txn-0263,consignar,ahorros,completada,4214567.09,,,,,,,,,,,
2025-05-13 08:04:24,,,4.234.53.26,txn-0264,,,,,,,,,,user53,,Aprobada,,mobile,"['frecuencia', 'token', 'geolocalización']"
2025-05-13 08:04:29,,,4.234.53.26,txn-0264,,,,,ERROR,request,retirar,500.0,,user53,mobile,,,,
2025-05-13 08:04:25,,,185.98.47.48,txn-0265,,,,,,,,,,user30,,Aprobada,,api,['frecuencia']
2025-05-13 08:04:30,,,185.98.47.48,txn-0265,,,,,INFO,request,retirar,200.0,,user30,api,,,,
2025-05-13 08:04:31,,,185.98.47.48,txn-0265,,,,,INFO,response,retirar,200.0,285.0,user30,api,,,,
2025-05-13 08:04:35,api,user30,185.98.47.48,txn-0265,retirar,ahorros,completada,1292496.0,,,,,,,,,,,
2025-05-13 08:04:26,,,20.200.87.209,txn-0266,,,,,,,,,,user72,,Aprobada,,api,['geolocalización']
2025-05-13 08:04:31,,,20.200.87.209,txn-0266,,,,,INFO,request,retirar,200.0,,user72,api,,,,
2025-05-13 08:04:32,,,20.200.87.209,txn-0266,,,,,INFO,response,retirar,200.0,138.0,user72,api,,,,
2025-05-13 08:04:36,api,user72,20.200.87.209,txn-0266,retirar,ahorros,completada,4277192.37,,,,,,,,,,,
2025-05-13 08:04:27,,,95.3.119.245,txn-0267,,,,,,,,,,user47,,Aprobada,,mobile,"['geolocalización', 'frecuencia']"
2025-05-13 08:04:32,,,95.3.119.245,txn-0267,,,,,INFO,request,consignar,200.0,,user47,mobile,,,,
2025-05-13 08:04:33,,,95.3.119.245,txn-0267,,,,,INFO,response,consignar,200.0,71.0,user47,mobile,,,,
2025-05-13 08:04:37,mobile,user47,95.3.119.245,txn-0267,consignar,ahorros,completada,1581802.79,,,,,,,,,,,
2025-05-13 08:04:28,,,56.7.170.129,txn-0268,,,,,,,,,,user6,,Aprobada,,mobile,"['geolocalización', 'blacklist', 'token']"
2025-05-13 08:04:33,,,56.7.170.129,txn-0268,,,,,ERROR,request,consignar,500.0,,user6,mobile,,,,
2025-05-13 08:04:29,,,109.50.53.71,txn-0269,,,,,,,,,,user48,,Aprobada,,mobile,"['blacklist', 'geolocalización', 'token']"
2025-05-13 08:04:34,,,109.50.53.71,txn-0269,,,,,INFO,request,retirar,200.0,,user48,mobile,,,,
2025-05-13 08:04:35,,,109.50.53.71,txn-0269,,,,,INFO,response,retirar,200.0,261.0,user48,mobile,,,,
2025-05-13 08:04:39,mobile,user48,109.50.53.71,txn-0269,retirar,ahorros,completada,50362.98,,,,,,,,,,,
2025-05-13 08:04:30,,,23.19.159.214,txn-0270,,,,,,,,,,user96,,Aprobada,,mobile,"['blacklist', 'token', 'geolocalización']"
2025-05-13 08:04:35,,,23.19.159.214,txn-0270,,,,,INFO,request,retirar,200.0,,user96,mobile,,,,
2025-05-13 08:04:36,,,23.19.159.214,txn-0270,,,,,INFO,response,retirar,200.0,98.0,user96,mobile,,,,
2025-05-13 08:04:40,mobile,user96,23.19.159.214,txn-0270,retirar,ahorros,completada,4220874.53,,,,,,,,,,,
2025-05-13 08:04:31,,,124.1.152.75,txn-0271,,,,,,,,,,user34,,Aprobada,,web,"['blacklist', 'geolocalización', 'token']"
2025-05-13 08:04:36,,,124.1.152.75,txn-0271,,,,,INFO,request,consignar,200.0,,user34,web,,,,
2025-05-13 08:04:37,,,124.1.152.75,txn-0271,,,,,INFO,response,consignar,200.0,217.0,user34,web,,,,
2025-05-13 08:04:41,web,user34,124.1.152.75,txn-0271,consignar,ahorros,completada,1482793.01,,,,,,,,,,,
2025-05-13 08:04:32,,,140.60.103.159,txn-0272,,,,,,,,,,user16,,Aprobada,,api,"['blacklist', 'frecuencia']"
2025-05-13 08:04:37,,,140.60.103.159,txn-0272,,,,,INFO,request,transferir,200.0,,user16,api,,,,
2025-05-13 08:04:38,,,140.60.103.159,txn-0272,,,,,INFO,response,transferir,200.0,54.0,user16,api,,,,
2025-05-13 08:04:42,api,user16,140.60.103.159,txn-0272,transferir,corriente,completada,1509881.79,,,,,,,,,,,
2025-05-13 08:04:33,,,32.58.226.168,txn-0273,,,,,,,,,,user88,,Aprobada,,web,['blacklist']
2025-05-13 08:04:38,,,32.58.226.168,txn-0273,,,,,INFO,request,transferir,200.0,,user88,web,,,,
2025-05-13 08:04:39,,,32.58.226.168,txn-0273,,,,,INFO,response,transferir,200.0,241.0,user88,web,,,,
2025-05-13 08:04:43,web,user88,32.58.226.168,txn-0273,transferir,ahorros,completada,3342850.0,,,,,,,,,,,
2025-05-13 08:04:34,,,45.1.19.49,txn-0274,,,,,,,,,,user24,,Aprobada,,mobile,['frecuencia']
2025-05-13 08:04:39,,,45.1.19.49,txn-0274,,,,,INFO,request,transferir,200.0,,user24,mobile,,,,
2025-05-13 08:04:40,,,45.1.19.49,txn-0274,,,,,INFO,response,transferir,200.0,90.0,user24,mobile,,,,
2025-05-13 08:04:44,mobile,user24,45.1.19.49,txn-0274,transferir,ahorros,completada,1555797.24,,,,,,,,,,,
2025-05-13 08:04:35,,,168.242.182.195,txn-0275,,,,,,,,,,user65,,Aprobada,,mobile,"['geolocalización', 'blacklist']"
2025-05-13 08:04:40,,,168.242.182.195,txn-0275,,,,,INFO,request,retirar,200.0,,user65,mobile,,,,
2025-05-13 08:04:41,,,168.242.182.195,txn-0275,,,,,INFO,response,retirar,200.0,79.0,user65,mobile,,,,
2025-05-13 08:04:45,mobile,user65,168.242.182.195,txn-0275,retirar,corriente,completada,3017034.9,,,,,,,,,,,
2025-05-13 08:04:36,,,113.42.164.86,txn-0276,,,,,,,,,,user41,,Aprobada,,web,"['frecuencia', 'blacklist']"
2025-05-13 08:04:41,,,113.42.164.86,txn-0276,,,,,INFO,request,consignar,200.0,,user41,web,,,,
2025-05-13 08:04:42,,,113.42.164.86,txn-0276,,,,,INFO,response,consignar,200.0,71.0,user41,web,,,,
2025-05-13 08:04:46,web,user41,113.42.164.86,txn-0276,consignar,corriente,completada,1687669.71,,,,,,,,,,,
2025-05-13 08:04:37,,,189.47.194.56,txn-0277,,,,,,,,,,user94,,Aprobada,,web,['geolocalización']
2025-05-13 08:04:42,,,189.47.194.56,txn-0277,,,,,INFO,request,transferir,200.0,,user94,web,,,,
2025-05-13 08:04:43,,,189.47.194.56,txn-0277,,,,,INFO,response,transferir,200.0,292.0,user94,web,,,,
2025-05-13 08:04:47,web,user94,189.47.194.56,txn-0277,transferir,corriente,completada,2530000.84,,,,,,,,,,,
2025-05-13 08:04:38,,,196.239.232.159,txn-0278,,,,,,,,,,user90,,Aprobada,,web,"['geolocalización', 'token']"
2025-05-13 08:04:43,,,196.239.232.159,txn-0278,,,,,INFO,request,retirar,200.0,,user90,web,,,,
2025-05-13 08:04:44,,,196.239.232.159,txn-0278,,,,,INFO,response,retirar,200.0,73.0,user90,web,,,,
2025-05-13 08:04:48,web,user90,196.239.232.159,txn-0278,retirar,corriente,completada,726021.2,,,,,,,,,,,
2025-05-13 08:04:39,,,96.193.154.34,txn-0279,,,,,,,,,,user57,,Aprobada,,mobile,"['token', 'geolocalización']"
2025-05-13 08:04:44,,,96.193.154.34,txn-0279,,,,,INFO,request,retirar,200.0,,user57,mobile,,,,
2025-05-13 08:04:45,,,96.193.154.34,txn-0279,,,,,INFO,response,retirar,200.0,108.0,user57,mobile,,,,
2025-05-13 08:04:49,mobile,user57,96.193.154.34,txn-0279,retirar,corriente,completada,4313391.98,,,,,,,,,,,
2025-05-13 08:04:40,,,163.37.170.40,txn-0280,,,,,,,,,,user96,,Rechazada,Límite diario excedido,mobile,"['geolocalización', 'blacklist']"
2025-05-13 08:04:41,,,37.74.226.208,txn-0281,,,,,,,,,,user87,,Aprobada,,api,['blacklist']
2025-05-13 08:04:46,,,37.74.226.208,txn-0281,,,,,INFO,request,retirar,200.0,,user87,api,,,,
2025-05-13 08:04:47,,,37.74.226.208,txn-0281,,,,,INFO,response,retirar,200.0,257.0,user87,api,,,,
2025-05-13 08:04:51,api,user87,37.74.226.208,txn-0281,retirar,corriente,completada,4813509.31,,,,,,,,,,,
2025-05-13 08:04:42,,,56.245.159.194,txn-0282,,,,,,,,,,user40,,Aprobada,,mobile,['blacklist']
2025-05-13 08:04:47,,,56.245.159.194,txn-0282,,,,,INFO,request,consignar,200.0,,user40,mobile,,,,
2025-05-13 08:04:48,,,56.245.159.194,txn-0282,,,,,INFO,response,consignar,200.0,93.0,user40,mobile,,,,
2025-05-13 08:04:52,mobile,user40,56.245.159.194,txn-0282,consignar,ahorros,completada,460151.31,,,,,,,,,,,
2025-05-13 08:04:43,,,179.60.39.90,txn-0283,,,,,,,,,,user52,,Aprobada,,web,"['frecuencia', 'token']"
2025-05-13 08:04:48,,,179.60.39.90,txn-0283,,,,,INFO,request,retirar,200.0,,user52,web,,,,
2025-05-13 08:04:49,,,179.60.39.90,txn-0283,,,,,INFO,response,retirar,200.0,181.0,user52,web,,,,
2025-05-13 08:04:53,web,user52,179.60.39.90,txn-0283,retirar,ahorros,completada,2907626.17,,,,,,,,,,,
2025-05-13 08:04:44,,,71.180.116.86,txn-0284,,,,,,,,,,user1,,Aprobada,,api,"['geolocalización', 'frecuencia', 'token']"
2025-05-13 08:04:49,,,71.180.116.86,txn-0284,,,,,INFO,request,retirar,200.0,,user1,api,,,,
2025-05-13 08:04:50,,,71.180.116.86,txn-0284,,,,,INFO,response,retirar,200.0,223.0,user1,api,,,,
2025-05-13 08:04:54,api,user1,71.180.116.86,txn-0284,retirar,corriente,completada,3881994.73,,,,,,,,,,,
2025-05-13 08:04:45,,,81.241.196.57,txn-0285,,,,,,,,,,user81,,Aprobada,,mobile,"['blacklist', 'token']"
2025-05-13 08:04:50,,,81.241.196.57,txn-0285,,,,,ERROR,request,consignar,500.0,,user81,mobile,,,,
2025-05-13 08:04:46,,,68.145.48.5,txn-0286,,,,,,,,,,user76,,Aprobada,,web,"['blacklist', 'frecuencia', 'geolocalización']"
2025-05-13 08:04:51,,,68.145.48.5,txn-0286,,,,,INFO,request,retirar,200.0,,user76,web,,,,
2025-05-13 08:04:52,,,68.145.48.5,txn-0286,,,,,INFO,response,retirar,200.0,176.0,user76,web,,,,
2025-05-13 08:04:56,web,user76,68.145.48.5,txn-0286,retirar,corriente,completada,440068.7,,,,,,,,,,,
